sender,recipient,tokenAIn,exactOutput,amountIn,amountOut,activeTick,event,logIndex,transactionIndex,transactionHash,address,blockHash,blockNumber
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xA7b0a2a0aB95f0709b6bF8C54585FD182f647145,False,False,140857838588641898,141846039782168416,7,Swap,31,5,0xb8aac2f0261ad838601f2b0fdcfd9057cf9bd605d1f9578c0df7235a726954ba,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x49c571f6282dc1b605e6e4d86c6dd810304716b64b1241850f10a3f9935cd2d4,18367252
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,9000000000000000,8933725234775729,7,Swap,240,66,0x92c0b775f7903e836f9ff99dfe8f62a4a61c0b23dc1cdf722f2f4b273dc55134,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xfe89acc2fd1727c4141168bb916f770d5a4d78dba799632bf83e49f1158400cc,18367253
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,19853999999999999204,19993203321021964569,7,Swap,33,8,0x6a4abaebc62a729e0b4871eb5ada39bd8a3012004c07ad5408a96e2d39ab7a3e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xc22472da7ea578548e580cdbdefacdfd25a66721204ade3d947a871e3a96560d,18367257
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,20000000000000000000,19852805846168916692,7,Swap,778,207,0x6c49b104a750a4f40348b67090bea48b9446b2f80ed3996cb311e664df685701,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xddc2c4c662c15cf23565f359841015657d59a2cf34fbf134e2f8cdea8dce5c7f,18367292
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,19852799999999998448,19991994956841942172,7,Swap,297,154,0x1253439f01953d45b428304e24d5634dede0f2475b3631df342b9086414119f8,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x0d0787545a87d78f45279d585b9b25c4aeeb8d2110d56f2c5307b80445d45c53,18367300
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,20000000000000000000,19852805792049030578,7,Swap,171,24,0x2cb7afccd045bf705ee280c516e9eb70737818baad1a52bdb491782fa7ce65f6,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xbb2caf5010561c52733bd3e38cd3d5b101c6b54ed5a0774a3eafbfa4bc7a6df1,18367332
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,19852799999999998448,19991995011340798853,7,Swap,176,62,0xdf23e0df57c085ba40c4eb6fb0a4ba40c4c9b5369c9a004e17b5dff57c3a16a8,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xe4b22bd53c4c5d4dee83713925539542348264e68a32044f149a3b30c239d9aa,18367338
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,True,False,9970000000000000,9896665093127402,7,Swap,83,30,0x3b4e2c145b00e213d321d758c21f9ac4b4c286057e4191aa788990b055814937,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xdbfce6baff62f434353582006b93469a884eca63d1825a884d9ae9fc12baf848,18367374
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,5000000000000000,4963222197639229,7,Swap,119,43,0x37ef2401b7e581c31a1704493f3bf02bb490a9a36a7325d9fb3b87472a8c8443,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xdbfce6baff62f434353582006b93469a884eca63d1825a884d9ae9fc12baf848,18367374
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,True,False,8037414296023824,7978294587342564,7,Swap,95,38,0x7c1fb22b785d4cb50a11bbaa7f55f418f50ff81c1cf97f7a2b4e11b0858c6865,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x9d13d670e490137c87bcbe2f7197c2cce81e71d42256bb094be454c318742bd9,18367396
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,16600000000000000000,16477840336977916321,7,Swap,181,89,0x031ee7e3bbb1311159491c917119ddcccc168305320ad1e1f42a414caaba2c91,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xcd88de4256f1c8c527fc704c41c368af07fece224454be4831f46a2721c79a96,18367449
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,16477840336977916321,16593360694310812756,7,Swap,153,74,0xe42650f7c701324e4418e3140653bf37c7b882d7c4063c5cc0b4d9ed776f0d3a,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xba26cfa017848ac67eee594534de970949afb36f14320f4d105f16d1f5e6232a,18367456
0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f,0xA88800CD213dA5Ae406ce248380802BD53b47647,False,True,632617684274412687,637050445423017415,7,Swap,208,58,0x27f92aa5d2f45fd57b7cb44a2c22395ba43ba54f9039583e1e8742cc5cb9a963,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x30a8e7b30450f464c907e3c65786075cb177839e2449b62d7e6284e9ec1cc254,18367499
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,71783291900712922,72286267710727770,7,Swap,242,100,0x8891c34d1e68b997620e5273f7249dc0797ff459b06c19a09cec81ddd2518556,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xbbb53b979f2ef069a8be176ee5a8b958026afa86ae493a6755e810caddad63d4,18367500
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,6000000000000000000,5955860883263896862,7,Swap,352,36,0xfa5687d9b8792df702676748310ee5480d4f7c5f30263811d9839147ac625ed0,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xec112ec3a8915e52e125f3368c0a3f37c635eb41340bda7675a39e6355ccd2ca,18367514
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,5955860883263896862,5997600243967483963,7,Swap,225,95,0x33d46954ae085737c7be06a88abe34a914cd5783209ff62bd3750d8ec3604418,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x93f016004328be04471bb3c2e841de33b7e6d001e53441809d8f6dc89fa97db9,18367518
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,5000000000000000,4963223630173492,7,Swap,218,66,0x1bc0b05170bd6715e2490876e064a77b5dedfecd719ef693a12ac868bdd5489c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x44d4dd088cc666b11c1ead5e4aba9639620e95d65556ac0c473b69717ee33b2d,18367589
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,12000000000000000,11911736670002539,7,Swap,358,159,0xe1a9550e4b6fd4df78bc448d88882e0140b2136bc072c5398cd33bdd561f6b41,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x04e0e450c457c4b71e05801cf60159ffaf6866479433788c6cb3ec789b36478d,18367599
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,847361526189441790,853298715042561071,7,Swap,418,90,0xb9fee6d47f0dc091b9df58a9fe7c39eb20fd95da56a93d8afa4bffb7f991197c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xfbdfc3f393bdbe3abaab5c4b889e5e962e6911ca32266adf347673786dda8975,18367610
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,True,False,116564904393499216,115707575424783893,7,Swap,76,38,0xc0be02a40420b76fc6744b5a5fab8971447d11490b704087efbb7c1bc4676eaa,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x4cef9a8b5deba728c4b2ef5fc4f3d4b46c58ad705ea136fea3b5128e16d1462a,18367616
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,985038589450172510,977793454914312252,7,Swap,113,48,0xb355e90f19a2f459bae250586b3f59f71efe32fe0e5f7ac7a7f5b7edcbf2e139,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xf0a51c0ca02bc334a76ead9ef8affd54a00daa28439dd8ad0d5f6f7ca2f7d252,18367633
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xA7b0a2a0aB95f0709b6bF8C54585FD182f647145,False,False,76655834800681600,77192958083091613,7,Swap,30,4,0x18c7aa4d818a165581551a9102a1689a27d70673c518094ea582378ebb169d85,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x5258952335264f31f64cdb5c3cbef2543891afefee3af0a8f8cbf762c9266cf9,18367712
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,630000000000000000,625366046274975327,7,Swap,138,53,0xbaac3b8728b3dbb3a55a7e883379ad023ae40033d74c2ce8c7e024aff180b702,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x9b19a67b785c9ceda4fc4719a537d5af0c1fbd67e78490ee0f9ecb7fe526fa94,18367788
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,640000000000000,635292407514592,7,Swap,258,36,0xd0d35b70728b7958f1a52911a6a7e64f9172f2f6c66dec4c1adf6af20a678b12,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x999e18f6e84eda3e2c4ad1f995326d92002c2a6ab819326414deebef0297374e,18367794
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,18200000000000000000,18066058970505280812,7,Swap,135,32,0x92c4cbc2182b29ee9b13b108d17b75a46b9cb39ee914a13e436fc64e80f9ba99,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x934afbe0e5b90687cb8c061808a7748adfc95cbb903582cb7d5979a2acef86af,18367801
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,1946098418477266085,1931768153725539422,7,Swap,317,55,0xab27e8a19aa25a06cc9d5f4ba68a197c7a3e7d33cf17b0be07a27ff02777e9ce,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x6705d2ee454bfd73ddf68d468dfa514a6847036c0d4e6b97901372947d29f301,18367805
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,18066058970505280812,18192735597411094281,7,Swap,256,78,0x35d5ffad12664e50059d4d6698baed923196a0dbcf52c8e37fa7c545338f61a0,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x7d1f5847dce05968d032113d2155756bbfd2176e916a1c57cdad9e7cc7d86324,18367808
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,4000000000000000,3970574295915846,7,Swap,152,58,0xc7d27e32e4232562121e9cf09d1518cbada0c91ff5ef6bac16c4292f3de84c58,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xb3103381b46cd1018a44bc10844a6d7d1aba7f644815d9bdddaa9066b912e1cb,18367926
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,6000000000000000000,5955853955954721797,7,Swap,129,51,0x1c1d292dd4bca2cbf13a0796eedee19e885f9c0eab390087e9e4646bf9ecf24a,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x4b72b7258368e44065077e4a39c7a9e85a2ca8ed6ae43e8a3b3aa84295b8e737,18367942
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,5955853955954721797,5997600243963374655,7,Swap,146,87,0xed7c7c513c960b5dd3ffff63877ad4c9f780342746d581ee87b2302e08ff310d,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x33d03f1b497ee385e65a9635955b4fa9d3500eebb1535e0efbb8bf2f983bedf7,18367957
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,7000000000000000,6948504996145979,7,Swap,509,160,0x1894169e51a999c76b11df5789644321717e1228d33a453f9962640e858aa340,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x78b26e1e7baae540ae4e982c0fbf88bfda8b85964d167568c8445f81eced3011,18367959
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,19000000000000000000,18860152782160755071,7,Swap,223,67,0x578cd873a8b4e55098fba7bcc0d63e0c3d86fb1257860fd5f86ee21fc67acc68,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x36434384d79e954300016bdf350f47f111a4c85484da312e7b5d25b370c72146,18368003
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,18860152782160755071,18992400799661213941,7,Swap,284,63,0x67e403a316fd7cca2f29e0dfcfa93716edca1b1b82b2eb97faa711bffb28b33e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x3109f578b46499771fa863c2a0be49ce120d57094089f5efb8a984b4aac2d01c,18368008
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,18800000000000000000,18661625591559712441,7,Swap,205,69,0x128a2484d9ec7e2604bd19575ae1abe6f4beaac58e436e4a0e149b10cbc6d891,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x110802eee7d7a63d0e285115bf649ab012bbbb2ffd3c53d0ac779d7ed00f08e6,18368055
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,18661625591559712441,18792480790831615881,7,Swap,249,74,0x68f93ad81a1d08069581e729f37cb7b96cc36c1516d08c4e52054acd5dc54935,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xb466f9095a870ba22d0827f09227003ca49c56dd3cb4f74e818b3f3913376341,18368059
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,3700000000000000000,3672778342316164033,7,Swap,110,49,0x05a053385b0dba3ab205e9ce8cd416caa04276dc3fdce6a51824be7556d302ac,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x6aaaf4df322beb468ead3f938b5e0ee90406a1cc183eecc34db27843bd9d5bfe,18368061
0xad3b67BCA8935Cb510C8D18bD45F0b94F54A968f,0xA88800CD213dA5Ae406ce248380802BD53b47647,False,True,3671066619055690478,3696796430437980244,7,Swap,170,11,0x6129707b873b8aba8533757e9b914e5ddbbfeb097fa7155d373e39ae4f8f7ee0,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x44397ae6b717c9380b58f00e922fa37a47c12bb4d81ea64a98832c49bbe82a6b,18368071
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,19000000000000000000,18860152662181542170,7,Swap,90,39,0x24d1a3d4ad285ba436c0ecac21b70c298eae4f4fa283bcdff034977f2b9703fb,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x717a20f992571f5a0df5ecd91605fc4dd34ac0cb150e878d845fd8295c38254a,18368116
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,18860152662181542170,18992400799660682457,7,Swap,256,113,0x837014cfae983868be5fd5875a7e072fc29e55b07f15a10f8def26927eede2fc,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xc8decc6278228079c99df2626ba62893902beb4c5954664b4a5e1434cc65d98f,18368123
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,4000000000000000000,4028028736565957664,7,Swap,106,64,0x88ba74c32bf7a94dd22f1de9030348706aa07ed3f41acb5a094a8b4d9f912449,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xdd782ecde33b31ee6d4b8dade6242bd213db17a14010eb9f1b183bd07c4acd4e,18368139
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,6000000000000000,5955871404915268,7,Swap,342,204,0x51c474b99e8b10f45ca8888b991bb051d53f0f1268a5a62ee7a350121f2bb2f1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xbb12823ca94bb1695dc81f789648c59879a1bb2d22eae112e2a13892885b6609,18368168
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,5000000000000000,4963226159328538,7,Swap,276,120,0xe75beff69a3159ba704d4a16e6f92bccea83e3ac38df5322ed3a1da1c97bf8ec,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x34cf332c6ac1e59d498a71ccea1aa94832a89f3b7741b7b47f1cb32389a70643,18368175
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,101000000000000000,100257166193083025,7,Swap,458,112,0xcbe80236274b5729bdd41f1b40128c7f8449db83be3263c8b4d21ce509252ab1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xfb2ded4577bf1c1aafb8c85b81452ce656d174da1be971ea5e62b0242c4f6cc4,18368236
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,5000000000000000,4963225938963878,7,Swap,310,98,0x3e0fb8dcb9964c68fb7cc7d2938f633277ff05a0b1d6742c110719d2a7b8f4e8,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x515b53c92614392774d650163978407a15f88d452a32d3e03dade36d564cdc14,18368253
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,1992276273943331130,1977622628993294712,7,Swap,124,38,0xa2f9175e4cc45f38fd7e46a5115d4a3f60e2e117f62d967b44d2609a418953a1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x2ade653f3872bdb2112e851f165e69f7d1dae6c0700eada0d0ee5e76c432cf91,18368270
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,26000000000000000,25808753177901253,7,Swap,59,24,0x820e4dd62703e1a6df533dcff7a2dfa23de348670391575bb749145ace22ea34,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xa88815e0c62d0587bf87ea4bba029a06d3482b5a500d58ba2f784ea2486976ba,18368292
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,1000000000000000000,992644139733318066,7,Swap,176,81,0xbb1a88803c9d995b2f6dcb680ebb43f87fd81652c2987bda9b0a8f353b259466,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x330aca5a38ba9bac77924048a18828e15685d8d55065fb32204436e3248f7488,18368330
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,4000000000000000000,3970572401529566251,7,Swap,231,95,0x4cca466960d0c42af62015f6adc9deec3756448fdfe4a242c1f4ee74964feb46,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x7bef38ac445a8f7cd214bec7059d3c53ee4460243262093697ad3d5bf0acfc8e,18368339
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,50391345659336541534,50020051876436308201,7,Swap,108,32,0x32ee4888bf456e9f715467d6788e1cccd4fc291db2ec6818d33f5f9ab15c0e11,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x8527bee20b247fe4158a7906905bd5df0ada28189d291d242bc017a7f0fe6225,18368350
0x7E15EB462cdc67Cf92Af1f7102465a8F8c784874,0x7E15EB462cdc67Cf92Af1f7102465a8F8c784874,False,False,3970572401529566251,3998484556123356386,7,Swap,118,64,0xe328b6b5215b4e6648ad4bba717b4901ad154f6e4638dfa8634d54c3225e2bb2,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xea3b3bafa6927ad54b1c031fe7ec0d872bce27f0f77447d7d462131dd0114f96,18368369
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,4000000000000000,3970491916483958,7,Swap,86,42,0x8a984d54e422c28ba512a84fce3c5b4f8312af019d614a5ccbd30df8257bd7ac,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x59ece13ae7206a849fafca15cefc6e695c18e26c0282c142efb5dbdad7488d29,18368447
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,29000371432883291,29204212375701209,7,Swap,308,166,0xe0b28c936fac2dec20c089c2ed447ed55d3f1b2aabad78250a7f7643eaf3a810,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x5b8e8d4d8ab7c4c382d9c607944f01942e7487c7ad4d5a6012476cfac47d43e3,18368473
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,11000000000000000,10918852869642482,7,Swap,111,47,0xc59021ddf70ff37cc705957129eeada2958ed7d06107ec5c647e317a74a5376f,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xe672d613a9bcc6ec3dcd0126ee401a669b9cfefbd4543d99529a683da446da6a,18368504
0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,0xbBF1EE38152E9D8e3470Dc47947eAa65DcA94913,False,False,9693535208944474846,9761650197053163951,7,Swap,124,51,0xe7b21e435cbb34382c29dc5e3c752bc913da6df61814f3068a3fc0626d7d74ed,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x647a4ba72cb7a2f406db93f7fc8ef847578abd3c45656957c65b88be150551b4,18368555
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,1000000000000000000,992626838291437873,7,Swap,867,150,0xff91cf7ff94c7dcd64eb49b10bc131b5bba65f575e21b1b740733acf47bd97b7,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x17e78fef51d85cf86154f31f58a5bf04a98c2c5bc8d5d39f46d9f507053bd9f3,18368659
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,100000000000000000,99262660950716988,7,Swap,1171,98,0x7cf01c1d2eb5c595c337617835084b22ddb1caec8e474818332690dda611a571,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x13041a055aa47d6ff5813153c0a0f2dc89ccc10c50a9b5a7e33eb4649c482d28,18368682
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,8000000000000000000,7940999402472985086,7,Swap,270,114,0xf1856a08c57f8ab1e3410a4a2c9ee6018d673464e3fa9406e4ec16d86feee524,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x23cb93e4d317f5816db4e46b77a027e03e87b77ae2b0730b34661a6cc571cec6,18368720
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,7940998000000000000,7996798914628644907,7,Swap,384,134,0x8ae719883e9e7880f5c9f0c7559893a77a5ca55f064f46c9ca7fe6473029c884,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xbd286e1964985c50b30290c2ace2dcd2d068100976ce094ff55a71617aae1219,18368725
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,3482683846340273098,3507148002516274855,7,Swap,121,66,0x53cd56d132404a1a26d7e3c8e521419f7e130fcb649ba66e018fc28eebf5a546,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x29b995b94ff75cefaf0274f24527144fbee97df5d7d16c51bb28779f6a431a4d,18368740
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,False,False,7760614000000000000,7815109990925307190,7,Swap,263,123,0x58943292771312f35b80f85acd9df228f0342d51a336d76fce1cd017ab80b043,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x5fbacd33fc20d8fed61fe69c89508257b1ebdb356fc78e100153ddbe72615566,18368750
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,10000000000000000,9926312950679002,7,Swap,176,102,0xe44bdf126fcf6e1d169c518048bbd7dcd85b8aeafd7ab9ff89e7bf4817b736bf,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xa22d51763ab41099237b267dd509e527d8b88ba1a75f828d81f75031b129ae33,18368769
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0x1111111254EEB25477B68fb85Ed929f73A960582,True,False,42000000000000000,41690513938712893,7,Swap,107,9,0xad665fe0212e2b3275d4da85996e40ea71bbd652a988c771acf37d5164c499c1,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x84485685f9938e1f49e246cbe5f627117aea612a24de101e264455b59663439c,18368802
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,10060000000000000000,9985849588888743454,7,Swap,149,31,0x3bafdada26c4c87778ed9116eb8555f608306ae7bd16b910feadda975b58273e,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x5ed60897661ed8427429f80eee20c92bd3b3869a6a4cc8e43ca8506a3afd431e,18368860
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,8000000000000000000,7941003423947553069,7,Swap,141,75,0x1622e0c76bbdcc3b8b76b63465c8a57f4c2a90e52fb4b31dcbeb64ddf33347f3,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0x4c8ee776b845fcbe767964a25f84b53cd4094dc8e362eb5a05ca630593a67672,18368890
0x4a585e0F7c18e2C414221D6402652D5e0990E5F8,0xE37e799D5077682FA0a244D46E5649F71457BD09,True,False,10075000000000000000,10000663317657529778,7,Swap,500,176,0xb91d7c784023ee5e1f7687586326773cd988ad7ed28ba36c46c19fdb9d5a610c,0x0CE176E1b11A8f88a4Ba2535De80E81F88592bad,0xebe7c8ea51c08bc6d17cc513a37d94344285d56475dc6754002f074e1f4d25b1,18368893
